8,1,4.0,3.38,19.18
8,1,5.0,3.99,0.75
8,1,6.0,5.99,0.75
8,1,7.0,4.99,0.75
8,1,8.0,4.99,-0.25
8,1,9.0,4.99,1.75
8,1,10.0,0.07,23.87
8,1,11.0,2.07,23.87
8,1,12.0,1.07,23.87
8,1,13.0,1.07,22.87
8,1,14.0,1.07,24.87
8,2,0.0,1.64,24.19
8,2,1.0,3.64,24.19
8,2,2.0,2.64,24.19
8,2,3.0,2.64,23.19
8,2,4.0,2.64,25.19
8,2,5.0,3.77,0.73
8,2,6.0,5.77,0.73
8,2,7.0,4.77,0.73
8,2,8.0,4.77,-0.27
8,2,9.0,4.77,1.73
8,2,10.0,0.62,24.03
8,2,11.0,2.62,24.03
8,2,12.0,1.62,24.03
8,2,13.0,1.62,23.03
8,2,14.0,1.62,25.03
9,0,0.0,3.95,0.65
9,0,1.0,5.95,0.65
9,0,2.0,4.95,0.65
9,0,3.0,4.95,-0.35
9,0,4.0,4.95,1.65
9,0,5.0,4.01,-0.24
9,0,6.0,6.01,-0.24
9,0,7.0,5.01,-0.24
9,0,8.0,5.01,-1.24
9,0,9.0,5.01,0.76
9,0,10.0,-0.64,26.12
9,0,11.0,1.36,26.12
9,0,12.0,0.36,26.12
9,0,13.0,0.36,25.12
9,0,14.0,0.36,27.12
9,1,0.0,2.63,16.56
9,1,1.0,4.63,16.56
9,1,2.0,3.63,16.56
9,1,3.0,3.63,15.56
9,1,4.0,3.63,17.56
9,1,5.0,3.89,0.51
9,1,6.0,5.89,0.51
9,1,7.0,4.89,0.51
9,1,8.0,4.89,-0.49
9,1,9.0,4.89,1.51
9,1,10.0,-0.44,26.01
9,1,11.0,1.56,26.01
9,1,12.0,0.56,26.01
9,1,13.0,0.56,25.01
9,1,14.0,0.56,27.01
9,2,0.0,1.72,26.01
9,2,1.0,3.72,26.01
9,2,2.0,2.72,26.01
9,2,3.0,2.72,25.01
9,2,4.0,2.72,27.01
9,2,5.0,3.78,0.84
9,2,6.0,5.78,0.84
